no,room,date,count_1s,Value
445,1,28/07/2023 12:00,1,39
446,1,28/07/2023 13:00,4,39
447,1,28/07/2023 14:00,1,39
448,1,28/07/2023 15:00,2,39
449,1,28/07/2023 16:00,1,82
450,1,28/07/2023 17:00,1,39
451,1,28/07/2023 18:00,0,39
452,1,28/07/2023 19:00,0,39
453,1,28/07/2023 20:00,0,39
454,1,28/07/2023 21:00,0,39
455,1,28/07/2023 22:00,0,39
456,1,28/07/2023 23:00,0,39
457,1,29/07/2023 00:00,0,39
458,1,29/07/2023 01:00,0,39
459,1,29/07/2023 02:00,0,39
460,1,29/07/2023 03:00,0,39
461,1,29/07/2023 04:00,0,39
462,1,29/07/2023 05:00,0,39
463,1,29/07/2023 06:00,0,39
464,1,29/07/2023 07:00,0,39
465,1,29/07/2023 08:00,0,39
466,1,29/07/2023 09:00,0,39
467,1,29/07/2023 10:00,1,39
468,1,29/07/2023 11:00,0,39
469,1,29/07/2023 12:00,0,39
470,1,29/07/2023 13:00,1,39
471,1,29/07/2023 14:00,1,39
472,1,29/07/2023 15:00,0,39
473,1,29/07/2023 16:00,1,39
474,1,29/07/2023 17:00,0,39
475,1,29/07/2023 18:00,0,39
476,1,29/07/2023 19:00,0,39
477,1,29/07/2023 20:00,0,39
478,1,29/07/2023 21:00,0,39
479,1,29/07/2023 22:00,0,39
480,1,29/07/2023 23:00,0,39
481,1,30/07/2023 00:00,0,39
482,1,30/07/2023 01:00,0,39
483,1,30/07/2023 02:00,0,39
484,1,30/07/2023 03:00,0,39
485,1,30/07/2023 04:00,0,39
486,1,30/07/2023 05:00,0,39
487,1,30/07/2023 06:00,0,39
488,1,30/07/2023 07:00,0,39
489,1,30/07/2023 08:00,0,39
490,1,30/07/2023 09:00,0,39
491,1,30/07/2023 10:00,0,39
492,1,30/07/2023 11:00,0,39
493,1,30/07/2023 12:00,0,39
494,1,30/07/2023 13:00,0,39
495,1,30/07/2023 14:00,0,39
496,1,30/07/2023 15:00,0,39
497,1,30/07/2023 16:00,0,39
498,1,30/07/2023 17:00,0,39
499,1,30/07/2023 18:00,0,39
500,1,30/07/2023 19:00,0,39
